N,DateTime,PozKontS,Longitude,Latitude,RPM,Power,Current,Voltage,Speed,even,odd
9416,8/30/2021 7:45,0,,,356,0,0,1,0,0,
9417,8/30/2021 7:45,0,,,352,0,0,1,0,0,
9418,8/30/2021 7:45,0,,,352,0,0,1,0,0,
9419,8/30/2021 7:45,0,,,352,0,0,1,0,0,
9420,8/30/2021 7:46,0,,,352,0,0,1,0,0,
9421,8/30/2021 7:46,0,,,352,0,0,1,0,0,
9422,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9423,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9424,8/30/2021 7:46,0,,,352,0,0,1,0,0,
9425,8/30/2021 7:46,0,,,352,0,0,1,0,0,
9426,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9427,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9428,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9429,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9430,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9431,8/30/2021 7:46,0,,,352,0,0,1,0,0,
9432,8/30/2021 7:46,0,,,352,0,0,1,0,0,
9433,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9434,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9435,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9436,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9437,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9438,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9439,8/30/2021 7:46,0,,,356,0,0,1,0,0,
9440,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9441,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9442,8/30/2021 7:47,0,,,352,0,0,1,0,0,
9443,8/30/2021 7:47,0,,,352,0,0,1,0,0,
9444,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9445,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9446,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9447,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9448,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9449,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9450,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9451,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9452,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9453,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9454,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9455,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9456,8/30/2021 7:47,0,,,352,0,0,1,0,0,
9457,8/30/2021 7:47,0,,,352,0,0,1,0,0,
9458,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9459,8/30/2021 7:47,0,,,356,0,0,1,0,0,
9460,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9461,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9462,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9463,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9464,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9465,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9466,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9467,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9468,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9469,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9470,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9471,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9472,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9473,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9474,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9475,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9476,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9477,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9478,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9479,8/30/2021 7:48,0,,,356,0,0,1,0,0,
9480,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9481,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9482,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9483,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9484,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9485,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9486,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9487,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9488,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9489,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9490,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9491,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9492,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9493,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9494,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9495,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9496,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9497,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9498,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9499,8/30/2021 7:49,0,,,356,0,0,1,0,0,
9500,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9501,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9502,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9503,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9504,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9505,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9506,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9507,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9508,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9509,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9510,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9511,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9512,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9513,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9514,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9515,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9516,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9517,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9518,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9519,8/30/2021 7:50,0,,,356,0,0,1,0,0,
9520,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9521,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9522,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9523,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9524,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9525,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9526,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9527,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9528,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9529,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9530,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9531,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9532,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9533,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9534,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9535,8/30/2021 7:51,0,,,356,0,0,1,0,0,
9536,8/30/2021 7:51,0,,,348,0,0,1,0,0,
9537,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9538,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9539,8/30/2021 7:51,0,,,352,0,0,1,0,0,
9540,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9541,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9542,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9543,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9544,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9545,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9546,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9547,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9548,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9549,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9550,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9551,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9552,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9553,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9554,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9555,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9556,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9557,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9558,8/30/2021 7:52,0,,,356,0,0,1,0,0,
9559,8/30/2021 7:52,0,,,352,0,0,1,0,0,
9560,8/30/2021 7:53,0,,,352,0,0,1,0,0,
9561,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9562,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9563,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9564,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9565,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9566,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9567,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9568,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9569,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9570,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9571,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9572,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9573,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9574,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9575,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9576,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9577,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9578,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9579,8/30/2021 7:53,0,,,356,0,0,1,0,0,
9580,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9581,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9582,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9583,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9584,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9585,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9586,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9587,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9588,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9589,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9590,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9591,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9592,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9593,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9594,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9595,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9596,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9597,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9598,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9599,8/30/2021 7:54,0,,,356,0,0,1,0,0,
9600,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9601,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9602,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9603,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9604,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9605,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9606,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9607,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9608,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9609,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9610,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9611,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9612,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9613,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9614,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9615,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9616,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9617,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9618,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9619,8/30/2021 7:55,0,,,356,0,0,1,0,0,
9620,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9621,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9622,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9623,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9624,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9625,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9626,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9627,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9628,8/30/2021 7:56,0,,,352,0,0,1,0,0,
9629,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9630,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9631,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9632,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9633,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9634,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9635,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9636,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9637,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9638,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9639,8/30/2021 7:56,0,,,356,0,0,1,0,0,
9640,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9641,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9642,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9643,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9644,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9645,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9646,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9647,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9648,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9649,8/30/2021 7:57,0,,,352,0,0,1,0,0,
9650,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9651,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9652,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9653,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9654,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9655,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9656,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9657,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9658,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9659,8/30/2021 7:57,0,,,356,0,0,1,0,0,
9660,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9661,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9662,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9663,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9664,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9665,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9666,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9667,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9668,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9669,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9670,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9671,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9672,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9673,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9674,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9675,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9676,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9677,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9678,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9679,8/30/2021 7:58,0,,,356,0,0,1,0,0,
9680,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9681,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9682,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9683,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9684,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9685,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9686,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9687,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9688,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9689,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9690,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9691,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9692,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9693,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9694,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9695,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9696,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9697,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9698,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9699,8/30/2021 7:59,0,,,356,0,0,1,0,0,
9700,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9701,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9702,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9703,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9704,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9705,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9706,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9707,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9708,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9709,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9710,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9711,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9712,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9713,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9714,8/30/2021 8:00,0,,,352,0,0,1,0,0,
9715,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9716,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9717,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9718,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9719,8/30/2021 8:00,0,,,356,0,0,1,0,0,
9720,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9721,8/30/2021 8:01,0,,,352,0,0,1,0,0,
9722,8/30/2021 8:01,0,,,352,0,0,1,0,0,
9723,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9724,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9725,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9726,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9727,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9728,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9729,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9730,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9731,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9732,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9733,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9734,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9735,8/30/2021 8:01,0,,,352,0,0,1,0,0,
9736,8/30/2021 8:01,0,,,352,0,0,1,0,0,
9737,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9738,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9739,8/30/2021 8:01,0,,,356,0,0,1,0,0,
9740,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9741,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9742,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9743,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9744,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9745,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9746,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9747,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9748,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9749,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9750,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9751,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9752,8/30/2021 8:02,0,,,352,0,0,1,0,0,
9753,8/30/2021 8:02,0,,,352,0,0,1,0,0,
9754,8/30/2021 8:02,0,,,352,0,0,1,0,0,
9755,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9756,8/30/2021 8:02,0,,,352,0,0,1,0,0,
9757,8/30/2021 8:02,0,,,352,0,0,1,0,0,
9758,8/30/2021 8:02,0,,,352,0,0,1,0,0,
9759,8/30/2021 8:02,0,,,356,0,0,1,0,0,
9760,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9761,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9762,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9763,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9764,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9765,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9766,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9767,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9768,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9769,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9770,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9771,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9772,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9773,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9774,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9775,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9776,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9777,8/30/2021 8:03,0,,,352,0,0,1,0,0,
9778,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9779,8/30/2021 8:03,0,,,356,0,0,1,0,0,
9780,8/30/2021 8:04,0,,,352,0,0,1,0,0,
9781,8/30/2021 8:04,0,,,352,0,0,1,0,0,
9782,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9783,8/30/2021 8:04,0,,,352,0,0,1,0,0,
9784,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9785,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9786,8/30/2021 8:04,0,,,352,0,0,1,0,0,
9787,8/30/2021 8:04,0,,,352,0,0,1,0,0,
9788,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9789,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9790,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9791,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9792,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9793,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9794,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9795,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9796,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9797,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9798,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9799,8/30/2021 8:04,0,,,356,0,0,1,0,0,
9800,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9801,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9802,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9803,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9804,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9805,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9806,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9807,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9808,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9809,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9810,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9811,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9812,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9813,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9814,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9815,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9816,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9817,8/30/2021 8:05,0,,,356,0,0,1,0,0,
9818,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9819,8/30/2021 8:05,0,,,352,0,0,1,0,0,
9820,8/30/2021 8:06,0,,,356,0,0,1,0,0,
9821,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9822,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9823,8/30/2021 8:06,0,,,356,0,0,1,0,0,
9824,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9825,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9826,8/30/2021 8:06,0,,,356,0,0,1,0,0,
9827,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9828,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9829,8/30/2021 8:06,0,,,356,0,0,1,0,0,
9830,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9831,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9832,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9833,8/30/2021 8:06,0,,,356,0,0,1,0,0,
9834,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9835,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9836,8/30/2021 8:06,0,,,356,0,0,1,0,0,
9837,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9838,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9839,8/30/2021 8:06,0,,,352,0,0,1,0,0,
9840,8/30/2021 8:07,0,,,352,0,0,1,0,0,
9841,8/30/2021 8:07,0,,,352,0,0,1,0,0,
9842,8/30/2021 8:07,0,,,356,0,0,1,0,0,
9843,8/30/2021 8:07,0,,,352,0,0,1,0,0,
9844,8/30/2021 8:07,0,,,352,0,0,1,0,0,
9845,8/30/2021 8:07,0,,,356,0,0,1,0,0,
9846,8/30/2021 8:07,0,,,352,0,0,1,0,0,
9847,8/30/2021 8:07,0,,,352,0,0,1,0,0,
9848,8/30/2021 8:07,1,,,360,25,1924,13,0,,25
9849,8/30/2021 8:07,1,,,364,26,2043,13,0,,26
9850,8/30/2021 8:07,1,,,360,27,2087,13,0,,27
9851,8/30/2021 8:07,1,,,364,26,1862,14,0,,26
9852,8/30/2021 8:07,2,,,364,31,1940,16,0,31,
9853,8/30/2021 8:07,2,,,392,64,2390,27,0,64,
9854,8/30/2021 8:07,3,,,392,79,2331,34,1,,79
9855,8/30/2021 8:07,3,,,412,127,2649,48,1,,127
9856,8/30/2021 8:07,3,,,424,134,2590,52,2,,134
9857,8/30/2021 8:07,3,,,424,140,2515,56,3,,140
9858,8/30/2021 8:07,3,,,424,143,2471,58,2,,143
9859,8/30/2021 8:07,4,,,428,169,2603,65,3,169,
9860,8/30/2021 8:08,4,,,452,243,3081,79,4,243,
9861,8/30/2021 8:08,5,,,452,293,3258,90,4,,293
9862,8/30/2021 8:08,5,,,488,365,3420,107,5,,365
9863,8/30/2021 8:08,5,,,488,376,3278,115,5,,376
9864,8/30/2021 8:08,5,,,492,385,3135,123,6,,385
